trial,relayerA_label,relayerA_result,relayerA_error,relayerA_latency_ms,relayerB_label,relayerB_result,relayerB_txHash,relayerB_latency_ms,failover_latency_ms,block_number,success,notes
"23","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","856","Candide-Public (permissionless, no API key required)","SUCCESS","0xfc5e10df763be0a32c7309287f7903045e94161328ef886916c5264d5e51f0df","342","856","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"24","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1630","Candide-Public (permissionless, no API key required)","SUCCESS","0xc4b27fa55a05023e52409a3ffe58fb98f619fad12e1019dd5cd41d2d311906e3","359","1630","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"25","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1865","Candide-Public (permissionless, no API key required)","SUCCESS","0xc053470593b6fbcafd1dfd973167cff21a1a96f4c1ca284431b3549c2964e5e8","340","1865","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"26","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","831","Candide-Public (permissionless, no API key required)","SUCCESS","0xa3ba3832e5d364a18092a171669907a85880c9ea3c6117786af147d6b8a2f741","367","831","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"27","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","897","Candide-Public (permissionless, no API key required)","SUCCESS","0x018a33c505b5460dfb734d2ecd9d6df83b4904fb57ca248ab51e901e8b6fd7c5","361","897","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"28","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","902","Candide-Public (permissionless, no API key required)","SUCCESS","0x2a28088b7d199e1c80bbe71284421d0ef8294b2d67c7e3ab90c0f3f03df6e173","1005","902","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"29","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1429","Candide-Public (permissionless, no API key required)","SUCCESS","0x7982b8dda5c97665f7368c86e402513122ce8dafb7390b92d8bab905e6069a83","2019","1429","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"30","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1344","Candide-Public (permissionless, no API key required)","FAILED","","312","1344","","false","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"31","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1055","Candide-Public (permissionless, no API key required)","SUCCESS","0x4303ea64bbc5d0d4ff60af0d8f6d64af2b515ee11b62341ddcb08a1993ee1eff","357","1055","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"32","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1196","Candide-Public (permissionless, no API key required)","SUCCESS","0xe11f0cc817c88cbbfc15f45ecb5de7ec84bd535fc0e10ecdefe2f83f77c43144","375","1196","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"33","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","892","Candide-Public (permissionless, no API key required)","SUCCESS","0x2c79de2729ea3db1a2545411dcbdd5cbea36457c432118e484a0226f3270fbed","349","892","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"34","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","828","Candide-Public (permissionless, no API key required)","SUCCESS","0x7c102cf3554a6de5468fee4795f4e794d170251a13c30594ff3a914cd4c682b4","346","828","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"35","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","839","Candide-Public (permissionless, no API key required)","SUCCESS","0x22fbfa4472a3a086a0fab6d494e76f256a4b16f75b31224a064c6aa469eb2a43","385","839","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"36","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","892","Candide-Public (permissionless, no API key required)","SUCCESS","0x73f9a32f65fa20479279e157bf866ce7869236796c3ed34cd8f193e68e6e6253","349","892","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"37","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","816","Candide-Public (permissionless, no API key required)","SUCCESS","0x8c755ebe55291285981b9e7aa9531de351fc2a1e2ce511f27b042bd0d6c371c4","347","816","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"38","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","808","Candide-Public (permissionless, no API key required)","SUCCESS","0xaa1bfaf8d31e8c5b277bf28cf5f0137bdef48fcf6b65d6b830a73d7c8df58984","356","808","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"39","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","834","Candide-Public (permissionless, no API key required)","SUCCESS","0x405da1d5ef84bff374a920c6e7e63146f3838be24b8bc9033b09352125fe2853","354","834","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"40","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1671","Candide-Public (permissionless, no API key required)","SUCCESS","0xf1884af4eb5be1327508777b48e7eb90269ba1eb82cbe80d3871641317916625","343","1671","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"41","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","830","Candide-Public (permissionless, no API key required)","SUCCESS","0x3741b632c71cac7c0c995f65b0767cb3ce650671036c4dd733cf699297532906","343","830","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"42","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1150","Candide-Public (permissionless, no API key required)","SUCCESS","0xe1b79d5945671f057039f1229779f8c66ab36558e6210060f711c16c214db491","355","1150","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"43","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1430","Candide-Public (permissionless, no API key required)","SUCCESS","0x4885fb48981dde8121f6c77d034f407e569c764390ebcec7c23da6fcfc2870a3","363","1430","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"44","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","799","Candide-Public (permissionless, no API key required)","SUCCESS","0x9aa87a884928ce37e6c658be4f81848ed8b185fca693c215e728736d68e654e6","370","799","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"45","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1956","Candide-Public (permissionless, no API key required)","SUCCESS","0xbe36bf91077cf8176f76394b7a3d71c1e7ef1de7e2972063b73654a56a4694ef","358","1956","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"46","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","2315","Candide-Public (permissionless, no API key required)","SUCCESS","0x42cff74cfe9d975f125e829766a9591681312a96e58121a0a7e5cb63e8f879af","366","2315","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"47","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","837","Candide-Public (permissionless, no API key required)","SUCCESS","0x55cc9d6d7f1d30c68c17f34608975148c6f3e99ef4808a6eafde4adca07ee13f","350","837","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"48","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1054","Candide-Public (permissionless, no API key required)","SUCCESS","0xdd9f34353790be8de70f3a0b7b54ef93f4e815e3447b6722bc8cf68642401010","361","1054","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"49","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","2572","Candide-Public (permissionless, no API key required)","SUCCESS","0xeb10d2e071d204ced57df8183f3b92b47e14afa3469a8314c0dfc4b253df7534","346","2572","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
"50","Pimlico-Hostile (invalid API key → 401/403 Forbidden)","REJECTED","HTTP 401: {\"statusCode\":401,\"error\":\"Unauthorized\",\"message\":\"invalid 'apikey' query parameter\"}","1050","Candide-Public (permissionless, no API key required)","SUCCESS","0x2ccd37735be9da3bd049c7f9401c24d0a8f5aa1eb1bbcef56b7888312eada178","356","1050","","true","No new paymaster-server signature required after failover; AOA eligibility is on-chain state."
